# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_10265207_10266166	Gene_FGRRES_17332	FGRRES_17332		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10277077_10279791	Gene_FGRRES_10237	FGRRES_10237		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10280276_10280346	Gene_FGRRES_10238	FGRRES_10238		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10281854_10281889	Gene_FGRRES_10239	FGRRES_10239		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1030272_1030596	Gene_FGRRES_00327	FGRRES_00327		0	3	1	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	500	4	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10311549_10313258	Gene_FGRRES_10247	FGRRES_10247		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10315263_10318067	Gene_FGRRES_10248	FGRRES_10248		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10319548_10319584	Gene_FGRRES_17334	FGRRES_17334		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10331486_10331780	Gene_FGRRES_10253	FGRRES_10253		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10336545_10336931	Gene_FGRRES_10255_M	FGRRES_10255_M		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10338479_10339588	Gene_FGRRES_10256	FGRRES_10256		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1033973_1034404	Gene_FGRRES_00328	FGRRES_00328		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10339807_10340241	Gene_FGRRES_10257	FGRRES_10257		0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	500	1	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_10341431_10341613	Gene_FGRRES_10258	FGRRES_10258		0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10342963_10344300	Gene_FGRRES_10259	FGRRES_10259		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10346955_10346982	Gene_FGRRES_10260	FGRRES_10260		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10349666_10351546	Gene_FGRRES_10261	FGRRES_10261		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1035248_1035334	Gene_FGRRES_00329	FGRRES_00329		0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	4	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10356830_10356979	Gene_FGRRES_10263	FGRRES_10263		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10366066_10366922	Gene_FGRRES_10265	FGRRES_10265		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10373193_10373301	Gene_FGRRES_10267	FGRRES_10267		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10383952_10384683	Gene_FGRRES_10270	FGRRES_10270		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10385841_10385960	Gene_FGRRES_10271	FGRRES_10271		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10389401_10389423	Gene_FGRRES_10272	FGRRES_10272		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2005	1	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10395692_10396013	Gene_FGRRES_13729	FGRRES_13729		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10397567_10397586	Gene_FGRRES_17336_M	FGRRES_17336_M		1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	205	1	0	67	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1039980_1040202	Gene_FGRRES_00330	FGRRES_00330		0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	500	5	0	666	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10408902_10409003	Gene_FGRRES_10277_8_M	FGRRES_10277_8_M		0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	500	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_1_10413964_10414234	Gene_FGRRES_13732_M	FGRRES_13732_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_104140_104362	Gene_FGRRES_00015	FGRRES_00015		0	11	2	17	0	0	9	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	9	2	9	0	500	11	0	131	6	0	58	0	0	0	0	0	0	2	0	231	0	0	0	2	0	500
Exon_1_10415632_10415976	Gene_FGRRES_10279	FGRRES_10279		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10427286_10427331	Gene_FGRRES_10282	FGRRES_10282		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10428817_10433777	Gene_FGRRES_10283	FGRRES_10283		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10436788_10437665	Gene_FGRRES_10284	FGRRES_10284		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10442718_10442909	Gene_FGRRES_15590	FGRRES_15590		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10444172_10444320	Gene_FGRRES_10286	FGRRES_10286		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1044591_1044657	Gene_FGRRES_15729_M	FGRRES_15729_M		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10460552_10461289	Gene_FGRRES_10292	FGRRES_10292		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10464429_10464524	Gene_FGRRES_10293	FGRRES_10293		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10465464_10465736	Gene_FGRRES_10294	FGRRES_10294		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10472091_10472549	Gene_FGRRES_13736	FGRRES_13736		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10472966_10473753	Gene_FGRRES_13737	FGRRES_13737		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10474536_10474848	Gene_FGRRES_10299	FGRRES_10299		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10475496_10477121	Gene_FGRRES_10300	FGRRES_10300		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1047619_1047753	Gene_FGRRES_00331	FGRRES_00331		0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_10478166_10478253	Gene_FGRRES_10301	FGRRES_10301		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10481183_10481250	Gene_FGRRES_15591	FGRRES_15591		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10482895_10484215	Gene_FGRRES_10302	FGRRES_10302		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10486320_10486637	Gene_FGRRES_10303	FGRRES_10303		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10487588_10488003	Gene_FGRRES_10304	FGRRES_10304		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10490012_10490341	Gene_FGRRES_10306	FGRRES_10306		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10498901_10499093	Gene_FGRRES_10310	FGRRES_10310		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10502103_10502241	Gene_FGRRES_10312	FGRRES_10312		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10504168_10504280	Gene_FGRRES_10313	FGRRES_10313		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10506569_10507255	Gene_FGRRES_10314	FGRRES_10314		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10510980_10511029	Gene_FGRRES_15593_M	FGRRES_15593_M		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10511926_10512055	Gene_FGRRES_10316	FGRRES_10316		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10519009_10519563	Gene_FGRRES_10319	FGRRES_10319		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10520756_10520812	Gene_FGRRES_10320	FGRRES_10320		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10530363_10530616	Gene_FGRRES_10325	FGRRES_10325		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10537421_10537633	Gene_FGRRES_10327	FGRRES_10327		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10550436_10550669	Gene_FGRRES_10331	FGRRES_10331		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10552489_10553343	Gene_FGRRES_17342	FGRRES_17342		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10562266_10562591	Gene_FGRRES_17344	FGRRES_17344		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10565165_10566001	Gene_FGRRES_10336	FGRRES_10336		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10573877_10575820	Gene_FGRRES_17349	FGRRES_17349		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10578196_10578840	Gene_FGRRES_10341	FGRRES_10341		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1057891_1058267	Gene_FGRRES_00333	FGRRES_00333		0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10579591_10580793	Gene_FGRRES_17350_M	FGRRES_17350_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10582025_10582184	Gene_FGRRES_10343	FGRRES_10343		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10586558_10586732	Gene_FGRRES_10344	FGRRES_10344		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10587814_10588711	Gene_FGRRES_17729	FGRRES_17729		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1059715_1060078	Gene_FGRRES_00334	FGRRES_00334		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10597547_10597728	Gene_FGRRES_10346	FGRRES_10346		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10599859_10600283	Gene_FGRRES_10347	FGRRES_10347		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10616025_10616040	Gene_FGRRES_13746	FGRRES_13746		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10619505_10619678	Gene_FGRRES_10351	FGRRES_10351		0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1062290_1063434	Gene_FGRRES_00335	FGRRES_00335		0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	3	0	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10632454_10633617	Gene_FGRRES_10354	FGRRES_10354		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_106402_106725	Gene_FGRRES_11650	FGRRES_11650		3	1	4	8	1	0	5	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	500	8	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1065868_1066058	Gene_FGRRES_00336	FGRRES_00336		0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
