# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_10195156_10195260	Gene_FGRRES_17328	FGRRES_17328		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
Exon_1_10197014_10197956	Gene_FGRRES_10205	FGRRES_10205		0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	1	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10200817_10202419	Gene_FGRRES_17329	FGRRES_17329		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10205030_10205857	Gene_FGRRES_10209	FGRRES_10209		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10208990_10209343	Gene_FGRRES_10211	FGRRES_10211		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10212839_10212899	Gene_FGRRES_10212	FGRRES_10212		0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10213860_10214149	Gene_FGRRES_10213	FGRRES_10213		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10215803_10217137	Gene_FGRRES_17330	FGRRES_17330		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10217635_10219335	Gene_FGRRES_17331	FGRRES_17331		0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10220157_10220873	Gene_FGRRES_10216	FGRRES_10216		0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10222386_10224592	Gene_FGRRES_10217	FGRRES_10217		1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10225014_10225205	Gene_FGRRES_10218	FGRRES_10218		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10225995_10226150	Gene_FGRRES_10219	FGRRES_10219		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10228417_10231488	Gene_FGRRES_10221	FGRRES_10221		0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10231729_10231802	Gene_FGRRES_15585	FGRRES_15585		0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_10232586_10232635	Gene_FGRRES_10222	FGRRES_10222		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10235813_10236250	Gene_FGRRES_10223	FGRRES_10223		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	330	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_10237944_10238131	Gene_FGRRES_10224	FGRRES_10224		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10238735_10239192	Gene_FGRRES_10225	FGRRES_10225		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10240369_10240836	Gene_FGRRES_10226	FGRRES_10226		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10243952_10243973	Gene_FGRRES_10227	FGRRES_10227		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10247114_10247226	Gene_FGRRES_13720	FGRRES_13720		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1024974_1025069	Gene_FGRRES_00325	FGRRES_00325		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10250510_10253398	Gene_FGRRES_17728	FGRRES_17728		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10259840_10259864	Gene_FGRRES_13721	FGRRES_13721		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	2	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10260829_10260951	Gene_FGRRES_10231	FGRRES_10231		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10262179_10263903	Gene_FGRRES_10232	FGRRES_10232		0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1026305_1026952	Gene_FGRRES_00326_M	FGRRES_00326_M		0	1	5	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	500	6	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10265207_10266166	Gene_FGRRES_17332	FGRRES_17332		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10267652_10267999	Gene_FGRRES_10234	FGRRES_10234		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10271178_10272074	Gene_FGRRES_10235	FGRRES_10235		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10277077_10279791	Gene_FGRRES_10237	FGRRES_10237		0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	4	0	2715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10280276_10280346	Gene_FGRRES_10238	FGRRES_10238		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10281854_10281889	Gene_FGRRES_10239	FGRRES_10239		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10284860_10287379	Gene_FGRRES_17333	FGRRES_17333		0	1	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	3	0	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10287801_10288669	Gene_FGRRES_13723	FGRRES_13723		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	382	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_10290734_10290845	Gene_FGRRES_10241	FGRRES_10241		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10291656_10294451	Gene_FGRRES_10242	FGRRES_10242		0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	2796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1030272_1030596	Gene_FGRRES_00327	FGRRES_00327		0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	500	2	0	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10303714_10305657	Gene_FGRRES_10244	FGRRES_10244		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10307671_10307769	Gene_FGRRES_10245	FGRRES_10245		0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	2	0	181	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10308519_10308563	Gene_FGRRES_10246	FGRRES_10246		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10311549_10313258	Gene_FGRRES_10247	FGRRES_10247		0	2	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	500	3	0	1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10313587_10313672	Gene_FGRRES_15587	FGRRES_15587		0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10314527_10314777	Gene_FGRRES_13724	FGRRES_13724		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10315263_10318067	Gene_FGRRES_10248	FGRRES_10248		0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	3	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10319548_10319584	Gene_FGRRES_17334	FGRRES_17334		0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	534	1	0	330	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10326826_10326847	Gene_FGRRES_10251	FGRRES_10251		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10328414_10328489	Gene_FGRRES_10252	FGRRES_10252		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10331486_10331780	Gene_FGRRES_10253	FGRRES_10253		0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	1	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10332790_10332918	Gene_FGRRES_10254	FGRRES_10254		0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	221	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10336545_10336931	Gene_FGRRES_10255_M	FGRRES_10255_M		0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	500	1	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_10338479_10339588	Gene_FGRRES_10256	FGRRES_10256		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1033973_1034404	Gene_FGRRES_00328	FGRRES_00328		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10339807_10340241	Gene_FGRRES_10257	FGRRES_10257		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10341431_10341613	Gene_FGRRES_10258	FGRRES_10258		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10342963_10344300	Gene_FGRRES_10259	FGRRES_10259		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10346955_10346982	Gene_FGRRES_10260	FGRRES_10260		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10349666_10351546	Gene_FGRRES_10261	FGRRES_10261		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1035248_1035334	Gene_FGRRES_00329	FGRRES_00329		0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	500	4	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10355123_10355160	Gene_FGRRES_13727	FGRRES_13727		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	121	1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10356830_10356979	Gene_FGRRES_10263	FGRRES_10263		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10360438_10360749	Gene_FGRRES_10264	FGRRES_10264		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	312	1	0	121	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10362973_10363083	Gene_FGRRES_15592	FGRRES_15592		0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10366066_10366922	Gene_FGRRES_10265	FGRRES_10265		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10368553_10370940	Gene_FGRRES_17335	FGRRES_17335		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10373193_10373301	Gene_FGRRES_10267	FGRRES_10267		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10377761_10377810	Gene_FGRRES_10268	FGRRES_10268		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10379508_10379642	Gene_FGRRES_10269	FGRRES_10269		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10383952_10384683	Gene_FGRRES_10270	FGRRES_10270		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10385841_10385960	Gene_FGRRES_10271	FGRRES_10271		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10389401_10389423	Gene_FGRRES_10272	FGRRES_10272		0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2005	1	0	97	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10393215_10394291	Gene_FGRRES_13728	FGRRES_13728		0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10395692_10396013	Gene_FGRRES_13729	FGRRES_13729		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10397567_10397586	Gene_FGRRES_17336_M	FGRRES_17336_M		1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	205	1	0	67	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1039980_1040202	Gene_FGRRES_00330	FGRRES_00330		0	3	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	500	3	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_10399955_10401811	Gene_FGRRES_10275	FGRRES_10275		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10405251_10405293	Gene_FGRRES_10276	FGRRES_10276		0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	175	1	0	105	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
