# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_11169121_11171487	Gene_FGRRES_10526	FGRRES_10526		0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11180411_11186901	Gene_FGRRES_10530	FGRRES_10530		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11193090_11194739	Gene_FGRRES_10531	FGRRES_10531		0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1650	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11205935_11205966	Gene_FGRRES_17384	FGRRES_17384		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11213379_11213657	Gene_FGRRES_10540	FGRRES_10540		0	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	84	1	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11227961_11228431	Gene_FGRRES_17386	FGRRES_17386		0	22	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	26	0	1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11257116_11257819	Gene_FGRRES_10545	FGRRES_10545		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11258613_11258742	Gene_FGRRES_10546	FGRRES_10546		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11260395_11260578	Gene_FGRRES_10547_M	FGRRES_10547_M		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11287878_11288060	Gene_FGRRES_10556	FGRRES_10556		0	13	5	2	0	2	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	18	0	485	2	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1129140_1129248	Gene_FGRRES_00350	FGRRES_00350		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11296864_11297374	Gene_FGRRES_10558	FGRRES_10558		0	2	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	500	2	0	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11299175_11299500	Gene_FGRRES_10559	FGRRES_10559		0	1	1	4	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	500	1	0	326	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_1_11301615_11301750	Gene_FGRRES_10560	FGRRES_10560		0	2	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	121	2	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11303436_11304024	Gene_FGRRES_10561	FGRRES_10561		0	23	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	0	500	23	0	3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11310678_11311820	Gene_FGRRES_10563_M	FGRRES_10563_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11313067_11322108	Gene_FGRRES_17389	FGRRES_17389		0	10	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	9042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11327112_11334512	Gene_FGRRES_17390	FGRRES_17390		0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	7401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11336427_11336453	Gene_FGRRES_17391	FGRRES_17391		0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11349215_11349970	Gene_FGRRES_17393	FGRRES_17393		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11352981_11353153	Gene_FGRRES_10573	FGRRES_10573		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_113615_114051	Gene_FGRRES_00019	FGRRES_00019		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11366938_11370609	Gene_FGRRES_17395_M	FGRRES_17395_M		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11394756_11394845	Gene_FGRRES_10587	FGRRES_10587		0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11418891_11419739	Gene_FGRRES_10597	FGRRES_10597		1	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	0	0	0	2	0	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_11420039_11420395	Gene_FGRRES_13794	FGRRES_13794		0	4	3	7	3	0	3	0	0	0	0	0	0	0	0	0	0	4	4	3	0	500	7	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_11420862_11421461	Gene_FGRRES_10598	FGRRES_10598		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_11422749_11424392	Gene_FGRRES_10599	FGRRES_10599		0	12	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11427468_11429057	Gene_FGRRES_10601	FGRRES_10601		0	9	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11441964_11442813	Gene_FGRRES_10606	FGRRES_10606		0	20	2	9	0	1	2	0	0	0	1	0	0	0	0	0	0	19	8	0	0	0	21	0	146	1	0	53	0	0	0	0	0	0	1	0	6	0	0	0	8	0	500
Exon_1_11444760_11445618	Gene_FGRRES_10607_M	FGRRES_10607_M		0	0	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	1	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11448274_11448394	Gene_FGRRES_10608	FGRRES_10608		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11450201_11450484	Gene_FGRRES_10609	FGRRES_10609		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11457386_11457558	Gene_FGRRES_10611	FGRRES_10611		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11459812_11460086	Gene_FGRRES_10612	FGRRES_10612		0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1075	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11463714_11463769	Gene_FGRRES_10614	FGRRES_10614		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11466169_11466912	Gene_FGRRES_17402	FGRRES_17402		0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11469943_11472135	Gene_FGRRES_10616	FGRRES_10616		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11475291_11477436	Gene_FGRRES_10617	FGRRES_10617		0	1	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	500	1	0	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_11494204_11494416	Gene_FGRRES_17406	FGRRES_17406		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11506505_11508190	Gene_FGRRES_17409	FGRRES_17409		0	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	15	0	1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11513040_11513504	Gene_FGRRES_10629	FGRRES_10629		0	18	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	540	2	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11535916_11536005	Gene_FGRRES_17413	FGRRES_17413		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11538917_11540293	Gene_FGRRES_13799	FGRRES_13799		0	6	3	4	0	0	3	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	9	0	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_11540475_11541032	Gene_FGRRES_13800	FGRRES_13800		0	9	0	8	7	1	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	500	9	0	558	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11548079_11548100	Gene_FGRRES_17415	FGRRES_17415		0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	208	2	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11550608_11550769	Gene_FGRRES_17416	FGRRES_17416		0	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	279	2	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11552926_11553093	Gene_FGRRES_20105	FGRRES_20105		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_11553217_11553403	Gene_FGRRES_10644	FGRRES_10644		0	2	1	5	4	1	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	500	3	0	84	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11554183_11554638	Gene_FGRRES_13801_M	FGRRES_13801_M		0	3	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	500	3	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11560345_11560905	Gene_FGRRES_10646	FGRRES_10646		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11562482_11563222	Gene_FGRRES_10647	FGRRES_10647		0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11567616_11567700	Gene_FGRRES_17419	FGRRES_17419		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11572320_11573603	Gene_FGRRES_10651	FGRRES_10651		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11574063_11575076	Gene_FGRRES_17421	FGRRES_17421		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11580474_11582414	Gene_FGRRES_10655	FGRRES_10655		0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11593549_11595012	Gene_FGRRES_10660	FGRRES_10660		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11607671_11607871	Gene_FGRRES_17428	FGRRES_17428		0	13	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	13	0	2	0	500	15	0	1492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11610427_11611690	Gene_FGRRES_10668	FGRRES_10668		0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11622489_11623949	Gene_FGRRES_17430	FGRRES_17430		0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_11624289_11624506	Gene_FGRRES_10675	FGRRES_10675		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11625938_11627130	Gene_FGRRES_10676	FGRRES_10676		0	7	4	1	1	0	4	0	0	0	0	0	0	0	0	0	0	7	0	1	0	500	11	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11634131_11636014	Gene_FGRRES_10678	FGRRES_10678		0	2	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	3	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_1_11637135_11639069	Gene_FGRRES_17431	FGRRES_17431		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_11640973_11641126	Gene_FGRRES_17432	FGRRES_17432		0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11643151_11644314	Gene_FGRRES_17433	FGRRES_17433		0	14	4	11	0	0	4	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	18	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_1_11647072_11649522	Gene_FGRRES_10683	FGRRES_10683		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11662683_11662896	Gene_FGRRES_17436	FGRRES_17436		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_11704991_11705128	Gene_FGRRES_10706	FGRRES_10706		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_11710787_11711193	Gene_FGRRES_10707	FGRRES_10707		0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_1189218_1189343	Gene_FGRRES_00367	FGRRES_00367		0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1197399_1197572	Gene_FGRRES_00369	FGRRES_00369		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1214274_1214290	Gene_FGRRES_00376	FGRRES_00376		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1216761_1217306	Gene_FGRRES_00377	FGRRES_00377		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1232855_1232983	Gene_FGRRES_15734	FGRRES_15734		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1266709_1266828	Gene_FGRRES_00393	FGRRES_00393		0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	85	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1299044_1299106	Gene_FGRRES_11761	FGRRES_11761		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1310216_1310380	Gene_FGRRES_11762	FGRRES_11762		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1326790_1326873	Gene_FGRRES_00411	FGRRES_00411		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1329125_1329609	Gene_FGRRES_00412	FGRRES_00412		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1331302_1331360	Gene_FGRRES_00413	FGRRES_00413		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1333712_1334219	Gene_FGRRES_00414	FGRRES_00414		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1377257_1377308	Gene_FGRRES_00427	FGRRES_00427		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1378987_1380936	Gene_FGRRES_00428	FGRRES_00428		0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1391320_1391382	Gene_FGRRES_00433	FGRRES_00433		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1396701_1400288	Gene_FGRRES_00434	FGRRES_00434		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_139903_143039	Gene_FGRRES_15679	FGRRES_15679		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1404676_1404751	Gene_FGRRES_11766	FGRRES_11766		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1406770_1407188	Gene_FGRRES_00435	FGRRES_00435		0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1408622_1408709	Gene_FGRRES_00436	FGRRES_00436		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1410512_1412644	Gene_FGRRES_00437	FGRRES_00437		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1414944_1415252	Gene_FGRRES_11767	FGRRES_11767		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_1426153_1426172	Gene_FGRRES_00442	FGRRES_00442		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1427617_1428172	Gene_FGRRES_00443	FGRRES_00443		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_144409_145245	Gene_FGRRES_00032	FGRRES_00032		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1471490_1473157	Gene_FGRRES_00461	FGRRES_00461		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1474808_1476019	Gene_FGRRES_00463	FGRRES_00463		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_152173_154335	Gene_FGRRES_11654	FGRRES_11654		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_1_154831_156031	Gene_FGRRES_00036	FGRRES_00036		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1597093_1597356	Gene_FGRRES_00509	FGRRES_00509		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1606758_1607413	Gene_FGRRES_00514	FGRRES_00514		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1622710_1623256	Gene_FGRRES_00518_M	FGRRES_00518_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_162874_168025	Gene_FGRRES_11656	FGRRES_11656		0	12	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	14	0	5152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1678066_1678169	Gene_FGRRES_15750	FGRRES_15750		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1700645_1701576	Gene_FGRRES_00539	FGRRES_00539		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1707047_1707103	Gene_FGRRES_00541	FGRRES_00541		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1731634_1731678	Gene_FGRRES_11781_M	FGRRES_11781_M		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1822778_1823177	Gene_FGRRES_00572	FGRRES_00572		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
