# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_1_10267652_10267999	Gene_FGRRES_10234	FGRRES_10234		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10280276_10280346	Gene_FGRRES_10238	FGRRES_10238		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10281854_10281889	Gene_FGRRES_10239	FGRRES_10239		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10290734_10290845	Gene_FGRRES_10241	FGRRES_10241		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10291656_10294451	Gene_FGRRES_10242	FGRRES_10242		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10295369_10296768	Gene_FGRRES_10243	FGRRES_10243		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10311549_10313258	Gene_FGRRES_10247	FGRRES_10247		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10319548_10319584	Gene_FGRRES_17334	FGRRES_17334		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10331486_10331780	Gene_FGRRES_10253	FGRRES_10253		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10332790_10332918	Gene_FGRRES_10254	FGRRES_10254		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10336545_10336931	Gene_FGRRES_10255_M	FGRRES_10255_M		0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	1	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10338479_10339588	Gene_FGRRES_10256	FGRRES_10256		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10339807_10340241	Gene_FGRRES_10257	FGRRES_10257		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10341431_10341613	Gene_FGRRES_10258	FGRRES_10258		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10342963_10344300	Gene_FGRRES_10259	FGRRES_10259		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10346955_10346982	Gene_FGRRES_10260	FGRRES_10260		0	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	1	0	1073	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10349666_10351546	Gene_FGRRES_10261	FGRRES_10261		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10353045_10354064	Gene_FGRRES_10262	FGRRES_10262		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10356830_10356979	Gene_FGRRES_10263	FGRRES_10263		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10360438_10360749	Gene_FGRRES_10264	FGRRES_10264		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10366066_10366922	Gene_FGRRES_10265	FGRRES_10265		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10373193_10373301	Gene_FGRRES_10267	FGRRES_10267		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_1_10379508_10379642	Gene_FGRRES_10269	FGRRES_10269		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10383952_10384683	Gene_FGRRES_10270	FGRRES_10270		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10385841_10385960	Gene_FGRRES_10271	FGRRES_10271		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10389401_10389423	Gene_FGRRES_10272	FGRRES_10272		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2005	1	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10393215_10394291	Gene_FGRRES_13728	FGRRES_13728		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10395692_10396013	Gene_FGRRES_13729	FGRRES_13729		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10397567_10397586	Gene_FGRRES_17336_M	FGRRES_17336_M		1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	205	1	0	67	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_1039980_1040202	Gene_FGRRES_00330	FGRRES_00330		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10405251_10405293	Gene_FGRRES_10276	FGRRES_10276		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10408902_10409003	Gene_FGRRES_10277_8_M	FGRRES_10277_8_M		0	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	500	1	0	461	2	0	417	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_1_10413964_10414234	Gene_FGRRES_13732_M	FGRRES_13732_M		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_104140_104362	Gene_FGRRES_00015	FGRRES_00015		0	8	1	10	0	0	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	0	5	0	500	7	0	231	5	0	58	0	0	0	0	0	0	2	0	231	0	0	0	0	0	0
Exon_1_10415632_10415976	Gene_FGRRES_10279	FGRRES_10279		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10422768_10423259	Gene_FGRRES_10281	FGRRES_10281		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10427286_10427331	Gene_FGRRES_10282	FGRRES_10282		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10428817_10433777	Gene_FGRRES_10283	FGRRES_10283		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10436788_10437665	Gene_FGRRES_10284	FGRRES_10284		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10440569_10441381	Gene_FGRRES_17337	FGRRES_17337		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10444172_10444320	Gene_FGRRES_10286	FGRRES_10286		0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	122	2	0	300	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10457297_10457384	Gene_FGRRES_10291	FGRRES_10291		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10460552_10461289	Gene_FGRRES_10292	FGRRES_10292		0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10464429_10464524	Gene_FGRRES_10293	FGRRES_10293		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10465464_10465736	Gene_FGRRES_10294	FGRRES_10294		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10472091_10472549	Gene_FGRRES_13736	FGRRES_13736		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10472966_10473753	Gene_FGRRES_13737	FGRRES_13737		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10474536_10474848	Gene_FGRRES_10299	FGRRES_10299		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10475496_10477121	Gene_FGRRES_10300	FGRRES_10300		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1047619_1047753	Gene_FGRRES_00331	FGRRES_00331		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
Exon_1_10478166_10478253	Gene_FGRRES_10301	FGRRES_10301		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10481183_10481250	Gene_FGRRES_15591	FGRRES_15591		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10482895_10484215	Gene_FGRRES_10302	FGRRES_10302		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10486320_10486637	Gene_FGRRES_10303	FGRRES_10303		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10487588_10488003	Gene_FGRRES_10304	FGRRES_10304		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10488877_10488934	Gene_FGRRES_10305	FGRRES_10305		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10497403_10498101	Gene_FGRRES_10309	FGRRES_10309		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10506569_10507255	Gene_FGRRES_10314	FGRRES_10314		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10508489_10509040	Gene_FGRRES_10315	FGRRES_10315		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10510980_10511029	Gene_FGRRES_15593_M	FGRRES_15593_M		0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10520756_10520812	Gene_FGRRES_10320	FGRRES_10320		0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	2	0	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10530363_10530616	Gene_FGRRES_10325	FGRRES_10325		0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10532756_10533384	Gene_FGRRES_10326	FGRRES_10326		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10537421_10537633	Gene_FGRRES_10327	FGRRES_10327		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	718	1	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10546067_10546223	Gene_FGRRES_17341	FGRRES_17341		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10548631_10549065	Gene_FGRRES_10330	FGRRES_10330		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10550436_10550669	Gene_FGRRES_10331	FGRRES_10331		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10552489_10553343	Gene_FGRRES_17342	FGRRES_17342		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_1_10558704_10559699	Gene_FGRRES_17343	FGRRES_17343		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10559958_10561589	Gene_FGRRES_13743	FGRRES_13743		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10562266_10562591	Gene_FGRRES_17344	FGRRES_17344		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10565165_10566001	Gene_FGRRES_10336	FGRRES_10336		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10566319_10566786	Gene_FGRRES_17345_M	FGRRES_17345_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10573877_10575820	Gene_FGRRES_17349	FGRRES_17349		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10578196_10578840	Gene_FGRRES_10341	FGRRES_10341		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1057891_1058267	Gene_FGRRES_00333	FGRRES_00333		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10579591_10580793	Gene_FGRRES_17350_M	FGRRES_17350_M		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10586558_10586732	Gene_FGRRES_10344	FGRRES_10344		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10587814_10588711	Gene_FGRRES_17729	FGRRES_17729		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10594497_10594536	Gene_FGRRES_10345	FGRRES_10345		0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_1059715_1060078	Gene_FGRRES_00334	FGRRES_00334		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10597547_10597728	Gene_FGRRES_10346	FGRRES_10346		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10599859_10600283	Gene_FGRRES_10347	FGRRES_10347		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_1_10610928_10611327	Gene_FGRRES_10350	FGRRES_10350		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_1_10616025_10616040	Gene_FGRRES_13746	FGRRES_13746		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
