	logFC	logCPM	PValue	FDR
FGRRES_07630	-1.078684	1.97694	0.194533	0.2954473
FGRRES_07631	-0.6254432	5.890664	0.3210324	0.4355206
FGRRES_07633	1.63439	0.6077882	0.0452189	0.09162822
FGRRES_07636	0.5182051	3.032668	0.4665051	0.5786263
FGRRES_07648_M	-0.01105163	2.176532	0.9115785	0.938382
FGRRES_07650	-0.9193274	3.380878	0.1356424	0.2219349
FGRRES_07657	-0.8514768	2.652181	0.2583414	0.3680949
FGRRES_07660	1.179666	5.453578	0.02375688	0.05358135
FGRRES_07663	1.550482	1.913199	0.03183687	0.06835322
FGRRES_07665	-0.9507754	6.86076	0.1002461	0.17455
FGRRES_07667	-0.08872051	1.859803	0.7524122	0.8235735
FGRRES_07668	-0.1618878	2.770575	0.7931799	0.8551938
FGRRES_07670	0.9817581	1.031747	0.1629269	0.256565
FGRRES_07711	0.4732484	5.023355	0.3766867	0.4925519
FGRRES_07726	-1.290801	2.603187	0.06741857	0.1266125
FGRRES_07735_M	0.6921351	10.74671	0.2498356	0.3581385
FGRRES_07751_M	1.160678	1.488079	0.1009187	0.1754351
FGRRES_07753	0.465559	2.760939	0.5065741	0.6149031
FGRRES_07768	-1.072715	6.790137	0.05353065	0.1050195
FGRRES_07771	-0.3016347	1.307645	0.6833983	0.7666295
FGRRES_07773_M	-1.297933	3.142802	0.08117404	0.1468058
FGRRES_07778	0.8696537	1.615586	0.1985002	0.2996276
FGRRES_07782_M	1.088414	5.897689	0.1277089	0.2118981
FGRRES_07783	-1.121893	2.750353	0.09158511	0.1614904
FGRRES_07793	0.6052648	4.464777	0.341274	0.4569738
FGRRES_07808	1.900744	0.7670313	0.02298067	0.05207961
FGRRES_07823	-1.228367	7.348325	0.05247465	0.1032652
FGRRES_07824	-0.227556	7.670872	0.7336687	0.8077559
FGRRES_07833	0.1376327	4.032555	0.8391129	0.8872971
FGRRES_07845_M	0.6491552	2.014462	0.3522753	0.4681905
FGRRES_07846	-0.8731918	2.874061	0.1574649	0.249375
FGRRES_07847	-1.199891	2.549496	0.06706822	0.1261073
FGRRES_07848	1.2269	3.871535	0.03254668	0.06964297
FGRRES_07849	0.4379114	4.392802	0.4161574	0.5320728
FGRRES_07851	0.1361422	6.882082	0.8086138	0.8653866
FGRRES_07852	-1.641654	1.70512	0.04926178	0.09802989
FGRRES_07854	-0.5080087	5.523811	0.3275759	0.4421317
FGRRES_07855	-0.08015086	3.571863	0.9161974	0.9414401
FGRRES_07857	-0.8839332	3.031732	0.1497433	0.2395615
FGRRES_07858	0.4728493	3.73817	0.4433046	0.5571725
FGRRES_07860	1.339431	2.576148	0.04242561	0.08704066
FGRRES_07862	-0.2992661	3.903838	0.6023975	0.6982613
FGRRES_07865_M	0.8065958	7.034189	0.1525828	0.2432762
FGRRES_07869	-1.055559	2.092015	0.08103522	0.1466673
FGRRES_07870	-0.2622301	6.324408	0.6343382	0.7247555
FGRRES_07877	0.1146117	4.432489	0.8189933	0.8725369
FGRRES_07880	-1.357151	4.437979	0.02554717	0.05711165
FGRRES_07884	-0.3686312	1.992615	0.540456	0.6450258
FGRRES_07890	0.6341132	5.99106	0.2232199	0.3282219
FGRRES_07894	0.02486662	1.241134	0.8569368	0.8994521
FGRRES_07898_M	-0.6186548	3.595053	0.2980493	0.4103424
FGRRES_07901	1.817048	3.743539	0.02223171	0.05075373
FGRRES_07910	-0.717607	3.446406	0.2226349	0.3275392
FGRRES_07911	-1.43969	3.54887	0.03740361	0.07841247
FGRRES_07919_M	0.3447783	4.858809	0.5013653	0.6102184
FGRRES_07921	-0.4827232	3.650578	0.4909523	0.6008463
FGRRES_07924	-0.1786024	6.217334	0.7521119	0.8234309
FGRRES_07926	-0.7542501	6.929521	0.190319	0.2904292
FGRRES_07930	0.2319215	5.317648	0.6691867	0.7553493
FGRRES_07932	0.4272994	1.743322	0.5861352	0.6851955
FGRRES_07933	-1.115954	5.553211	0.06653436	0.1252561
FGRRES_07936_M	-1.393809	0.6970768	0.1099556	0.187988
FGRRES_07937_M	-0.238962	6.987806	0.6778128	0.7618374
FGRRES_07938	0.490655	6.409153	0.3643922	0.4802366
FGRRES_07939	0.3824409	7.745438	0.5086279	0.6167064
FGRRES_07940	0.8867799	5.921261	0.09586385	0.1678736
FGRRES_07941	-0.7166811	6.523233	0.2418004	0.3485738
FGRRES_07942	-0.7536891	6.458796	0.1744153	0.2702254
FGRRES_07946	-1.31022	8.753249	0.03475102	0.07377638
FGRRES_07947	-1.259532	3.357198	0.0474906	0.09535903
FGRRES_07948	0.4435314	6.297087	0.4301638	0.5454871
FGRRES_07949	1.078214	6.240936	0.04851167	0.09692511
FGRRES_07950	0.4683632	6.495257	0.3952407	0.5117571
FGRRES_07953	1.27955	8.853609	0.0539237	0.1056379
FGRRES_07955	-0.198043	4.743436	0.7021662	0.7819146
FGRRES_07958	0.1062328	4.820661	0.8560096	0.8990006
FGRRES_07959	-0.1530027	3.913708	0.7767195	0.842384
FGRRES_07961	0.4566136	2.476055	0.4861258	0.5968239
FGRRES_07964	-0.6820026	5.931319	0.2107329	0.3141168
FGRRES_07966	-0.9017742	6.667514	0.140345	0.2276437
FGRRES_07967	-1.020246	5.810573	0.06007018	0.1152451
FGRRES_07969	-1.23147	6.442497	0.04373739	0.08920915
FGRRES_07970_M	0.2565416	7.610292	0.6562898	0.7440419
FGRRES_07980	0.8648988	2.203923	0.1862709	0.2852141
FGRRES_07997	-1.497204	3.466629	0.04415997	0.08990798
FGRRES_07999	-0.008401833	5.793555	0.9789319	0.9813244
FGRRES_08015	-0.2601666	3.504186	0.7289857	0.8036493
FGRRES_08034	-0.05270901	1.492246	0.8528584	0.8970801
FGRRES_08038	-0.1254759	0.6596253	0.9600124	0.9723766
FGRRES_08043	-0.9161539	1.646131	0.143031	0.230965
FGRRES_08044	0.003624884	1.474803	0.9243954	0.9469055
FGRRES_08046	2.293665	0.7419479	0.02294403	0.0520183
FGRRES_08053	1.662618	1.526251	0.03209744	0.06887179
FGRRES_08055	0.06849363	0.3936308	0.8253453	0.8773234
FGRRES_08059	-0.5154865	4.121583	0.467067	0.5790585
FGRRES_08063	0.784061	4.853562	0.1786325	0.2757359
FGRRES_08064	-1.15718	3.686715	0.05020191	0.09942361
FGRRES_08065	-0.2181722	6.043097	0.7298791	0.8044458
FGRRES_08066	-0.5138984	3.074478	0.1370966	0.2237499
FGRRES_08071	0.8996903	3.610489	0.1423987	0.230218
FGRRES_08109_M	1.49586	2.048194	0.02596641	0.05784348
FGRRES_08110	0.2435767	3.083904	0.7226653	0.7989454
FGRRES_08113_M	1.147548	2.650793	0.08162343	0.1475203
FGRRES_08115	0.2487239	1.803059	0.7239753	0.7998595
FGRRES_08122	0.2866367	9.723025	0.6727784	0.7579058
FGRRES_08125	0.6395271	5.301196	0.2360428	0.342758
FGRRES_08126	0.4571766	5.998919	0.3914003	0.5079966
FGRRES_08127	1.323873	3.157413	0.04712793	0.09482378
FGRRES_08128	-0.5260427	5.989032	0.3314713	0.4460155
FGRRES_08129	0.7926566	4.060074	0.1471714	0.2361401
FGRRES_08133	-0.841105	6.063047	0.113801	0.1931626
FGRRES_08134	0.9768044	4.068997	0.07489459	0.137628
FGRRES_08140	2.050548	-0.1652321	0.04989135	0.09904385
FGRRES_08144	0.5385343	3.035664	0.4706735	0.5824652
FGRRES_08146	0.1486125	3.710437	0.8325255	0.8826218
FGRRES_08147	-1.089225	3.544525	0.06775907	0.1270761
FGRRES_08150	-0.7376556	2.798353	0.1204631	0.2021524
FGRRES_08158	0.4606524	4.433971	0.4299472	0.5453736
FGRRES_08172	1.389586	5.656394	0.03198884	0.06866593
FGRRES_08173	0.07344623	6.294354	0.8932051	0.9250839
FGRRES_08174	-0.3349967	4.999321	0.5170041	0.6246293
FGRRES_08188_M	0.838003	2.430162	0.2174869	0.3216223
FGRRES_08199	-0.5961315	1.536481	0.5776052	0.6777759
FGRRES_08200_M	-0.9259679	1.553084	0.1534458	0.2440785
FGRRES_08224	1.217116	1.993843	0.07086867	0.1318758
FGRRES_08233	1.989	0.9535136	0.0283799	0.06212324
FGRRES_08235_M	-0.41185	5.939417	0.4287199	0.5445169
FGRRES_08237_M	1.137189	1.603175	0.1039017	0.1797382
FGRRES_08238	0.324291	4.524566	0.3085829	0.4220606
FGRRES_08244	-0.1551214	0.5752607	0.9803131	0.9813244
FGRRES_08246_M	-2.038499	1.877298	0.03839181	0.08008193
FGRRES_08252	0.3730849	6.315245	0.5476861	0.6509733
FGRRES_08254	-1.045608	2.866038	0.1101652	0.1882278
FGRRES_08261	-0.8483421	0.5179147	0.1815154	0.2791999
FGRRES_08262_M	-0.2032382	2.196521	0.7779575	0.8431986
FGRRES_08263	-1.05938	1.221241	0.1116434	0.1901546
FGRRES_08265	0.7398557	3.921496	0.2349765	0.3417532
FGRRES_08275_M	0.8515747	5.739833	0.1064551	0.1832446
FGRRES_08276	-0.7201381	3.502068	0.2580869	0.3677806
FGRRES_08277	-0.2087963	5.488081	0.6837617	0.7666295
FGRRES_08283	-2.911371	0.4842215	0.02494673	0.05596257
FGRRES_08291	1.264994	6.579704	0.06796377	0.1273279
FGRRES_08298	-0.5393377	5.450577	0.3062978	0.4195696
FGRRES_08299	0.6713013	4.634089	0.2191754	0.3235895
FGRRES_08303	-0.3883722	4.173328	0.5138826	0.6217578
FGRRES_08310	0.03069207	6.946528	0.2176012	0.3216597
FGRRES_08311	-0.7142405	3.411308	0.3630594	0.478829
FGRRES_08312	-0.3839463	6.365683	0.5236297	0.6295506
FGRRES_08313	0.7728055	6.550189	0.1577928	0.2498213
FGRRES_08315	1.222714	5.863206	0.02400816	0.05409187
FGRRES_08329	0.5856973	3.214898	0.3531273	0.4689927
FGRRES_08333_M	0.2278864	4.746449	0.6797826	0.763577
FGRRES_08334	0.8376159	5.185306	0.1491601	0.2388491
FGRRES_08336	-0.3779613	6.494887	0.4952349	0.6046557
FGRRES_08339	1.082297	5.432607	0.03528576	0.07467948
FGRRES_08341	1.153907	2.321088	0.08622308	0.1540631
FGRRES_08342_M	-0.2923445	3.47483	0.6427244	0.7324885
FGRRES_08343	0.06343848	6.205933	0.9138421	0.9399989
FGRRES_08349	-0.8450757	3.000963	0.1716139	0.2669523
FGRRES_08350	1.12559	5.089764	0.09841333	0.1716618
FGRRES_08351	1.060559	5.397704	0.09719142	0.169776
FGRRES_08365	0.6514993	8.54441	0.3504529	0.4662823
FGRRES_08368_M	0.06060642	2.327702	0.9811173	0.981479
FGRRES_08372	-0.8453714	4.490587	0.1223798	0.2046552
FGRRES_08377	1.236703	3.475155	0.04808918	0.09622268
FGRRES_08380	0.9174375	4.243157	0.09423464	0.1655872
FGRRES_08383	-0.9492518	4.695886	0.07529772	0.1382558
FGRRES_08384	-0.404041	5.346401	0.4293217	0.5447076
FGRRES_08385	0.240319	6.123265	0.6477243	0.7371804
FGRRES_08386	0.791481	5.432884	0.1413531	0.2288689
FGRRES_08387	0.8333895	2.031976	0.2448042	0.3520885
FGRRES_08388_M	-0.4606546	4.82444	0.4363897	0.5512264
FGRRES_08389	0.1060679	1.18228	0.8364989	0.8855367
FGRRES_08390	0.7420856	6.03538	0.1814479	0.2791685
FGRRES_08392	-0.2717247	5.344295	0.595178	0.6925298
FGRRES_08394_M	-0.4230282	5.480702	0.4093799	0.5256122
FGRRES_08397	-0.6271969	6.079483	0.2323815	0.339029
FGRRES_08398	0.713364	4.088022	0.2850474	0.3969741
FGRRES_08400	-0.9948844	4.846168	0.0584428	0.1126807
FGRRES_08405	0.1342064	2.078412	0.8061807	0.8636594
FGRRES_08407	0.8484617	7.189224	0.1836089	0.2817742
FGRRES_08408_M	1.217818	0.4401418	0.1724748	0.2679074
FGRRES_08416	-0.1809573	2.271007	0.7671719	0.8354522
FGRRES_08418	-1.196737	6.543897	0.03637429	0.07651265
FGRRES_08419	1.128197	4.827889	0.03149027	0.06770282
FGRRES_08421_M	1.19784	8.014469	0.04946881	0.09838464
FGRRES_08423	0.1448108	4.133452	0.7912788	0.8538227
FGRRES_08425	-0.3408275	5.357878	0.5221749	0.6284977
FGRRES_08428	-0.3770164	5.54831	0.5247619	0.6304927
FGRRES_08432	-0.5860935	2.425881	0.407012	0.5236251
FGRRES_08439	1.454633	4.402437	0.02849244	0.06229728
FGRRES_08440	-0.7334807	4.989312	0.1849779	0.2835144
FGRRES_08444	-0.7503685	8.061241	0.2035515	0.305468
FGRRES_08445	0.0331404	4.739204	0.9459936	0.9613753
FGRRES_08449	-0.1206521	6.75292	0.8356018	0.884846
FGRRES_08451	0.04757334	3.08539	0.9784118	0.9813244
FGRRES_08452_M	0.02485325	5.281661	0.9539402	0.9675806
FGRRES_08453	1.059867	5.166927	0.04510184	0.09147641
FGRRES_08458	0.1554181	6.536257	0.7752662	0.8413123
FGRRES_08463	0.8616864	6.480314	0.1234116	0.2057429
FGRRES_08466	-0.0891754	3.323351	0.8567592	0.8994321
FGRRES_08468	-0.4506864	3.785564	0.4716783	0.5834853
FGRRES_08469	0.8610678	2.60559	0.1829325	0.2808951
FGRRES_08470	-0.3516486	3.983632	0.5622274	0.6636057
FGRRES_08471	-0.267289	3.951762	0.6343693	0.7247555
FGRRES_08473	0.6025148	4.339859	0.3023747	0.4149814
FGRRES_08476	0.7041966	5.972311	0.1871336	0.2862122
FGRRES_08477_M	0.5459686	8.352373	0.358737	0.474465
FGRRES_08480_M	0.2934296	6.960778	0.6007198	0.6971356
FGRRES_08481	-0.8205604	4.933498	0.138862	0.2257106
FGRRES_08486	-0.05027648	2.981896	0.9538393	0.9675687
FGRRES_08487_M	-0.7120574	7.154498	0.2152711	0.3190846
FGRRES_08490	0.2742537	5.463098	0.5910696	0.6894013
FGRRES_08491	-0.6809999	6.521353	0.2106547	0.3140434
FGRRES_08492	-0.5226818	6.814514	0.3425352	0.458163
FGRRES_08493	0.8458506	5.241844	0.1134616	0.1928278
FGRRES_08495	0.1359261	6.412279	0.801228	0.8604523
FGRRES_08496	-0.3049818	5.733564	0.6050262	0.7005601
FGRRES_08501	0.4340445	2.449726	0.501909	0.6106285
FGRRES_08503	-0.3999876	5.923213	0.1194278	0.2007357
FGRRES_08504	-1.291121	6.687487	0.06448565	0.1220507
FGRRES_08506	0.7137258	8.358392	0.2355467	0.3423122
FGRRES_08508	-1.02763	4.165659	0.07161559	0.1329304
FGRRES_08509	-0.6367173	5.954092	0.2306084	0.3369404
FGRRES_08510	-0.3551588	4.693569	0.5101854	0.6183128
FGRRES_08516	-1.179184	5.279179	0.02330305	0.05272212
FGRRES_08518	-0.07904072	4.684759	0.8865042	0.9202468
FGRRES_08520	-0.04359787	5.305937	0.9369946	0.955549
FGRRES_08521	1.490192	7.316782	0.03133782	0.06741513
FGRRES_08522	0.5474371	5.510948	0.3152671	0.4291476
FGRRES_08527	0.5407976	4.535626	0.3116445	0.4252298
FGRRES_08529	0.6454476	6.218775	0.2423603	0.3493142
FGRRES_08530	-0.2414195	8.224877	0.6843283	0.7670159
FGRRES_08532	0.7052853	7.234981	0.100403	0.1747672
FGRRES_08536	0.7861056	4.537701	0.1463728	0.2350876
FGRRES_08537	-1.010185	8.125682	0.0834343	0.1501181
FGRRES_08539	-0.890781	4.761465	0.1238763	0.2063312
FGRRES_08540	-0.390957	4.804798	0.5045945	0.613186
FGRRES_08541	0.8987404	4.676735	0.09482826	0.1664248
FGRRES_08544	0.1244647	5.152046	0.8105176	0.8669333
FGRRES_08545	0.1465818	5.670956	0.7795187	0.8441545
FGRRES_08546	1.274694	5.714898	0.03638457	0.07651265
FGRRES_08548	-1.283354	8.381416	0.04095407	0.084533
FGRRES_08549	0.916644	5.146479	0.1197006	0.2010696
FGRRES_08550	0.9838806	5.723628	0.05833374	0.1124904
FGRRES_08551_M	0.6625196	3.446654	0.278896	0.3905953
FGRRES_08552	0.9341571	3.286185	0.1422114	0.2300523
FGRRES_08553	1.243375	2.027081	0.06156669	0.1177001
FGRRES_08557	-0.5009513	5.335435	0.3806385	0.4968812
FGRRES_08559	-0.865083	4.050456	0.1196143	0.2009855
FGRRES_08563	-0.4007116	2.428242	0.5742247	0.6748537
FGRRES_08566	0.9252439	5.847771	0.0834793	0.1501493
FGRRES_08568	-0.7135508	6.524847	0.1864132	0.2853917
FGRRES_08572	-0.3642577	6.9243	0.5195377	0.6264582
FGRRES_08573	0.5375443	6.572606	0.3262935	0.44062
FGRRES_08577	1.113908	4.988358	0.05619276	0.109157
FGRRES_08581	-0.1916262	3.645386	0.7696388	0.8373824
FGRRES_08582	-0.9384829	5.27608	0.08818416	0.1569213
FGRRES_08585	0.02385301	3.890217	0.9771711	0.9813244
FGRRES_08586	-0.7259933	7.70752	0.2143024	0.3180397
FGRRES_08588	0.8644983	3.192878	0.1814104	0.2791503
FGRRES_08593	0.4097936	7.666631	0.4780273	0.5887461
FGRRES_08594	-0.4843089	2.819277	0.4609824	0.5731518
FGRRES_08596	0.933349	4.937627	0.07687952	0.1405853
FGRRES_08597	-1.42524	3.236542	0.0252733	0.05660156
FGRRES_08599	0.7552226	4.295577	0.17534	0.2715419
FGRRES_08603	1.074879	7.493459	0.07155108	0.1328561
FGRRES_08604	0.7801848	4.617683	0.1446743	0.2329945
FGRRES_08605	0.5074005	3.135155	0.4490418	0.5624294
FGRRES_08606	0.8933726	2.047629	0.2211752	0.3258776
FGRRES_08607	-0.2870763	5.776206	0.5831536	0.6827711
FGRRES_08610	0.470358	5.772097	0.5052592	0.6137189
FGRRES_08614	1.081973	6.50605	0.04907682	0.09776629
FGRRES_08615	0.8356081	5.779431	0.1227519	0.2050525
FGRRES_08621_M	0.4574797	6.294146	0.4118126	0.527743
FGRRES_08622	-0.6462492	5.175591	0.236863	0.3435812
FGRRES_08623_M	-0.6109186	2.787317	0.3314689	0.4460155
FGRRES_08626	-0.8672564	5.045933	0.1075453	0.1846527
FGRRES_08627	0.887266	4.07483	0.10687	0.1836915
FGRRES_08628	-1.075324	5.212195	0.04035043	0.08352386
FGRRES_08630	0.3063304	6.565428	0.6052871	0.7007874
FGRRES_08633_M	0.2322133	3.487934	0.7093003	0.7878452
FGRRES_08634	-0.739758	6.181468	0.2035148	0.3054551
FGRRES_08635	0.3444783	4.417015	0.519356	0.6263552
FGRRES_08647	-0.4764441	2.60356	0.5633654	0.6648043
FGRRES_08650	-0.1334176	5.523469	0.7926151	0.8550096
FGRRES_08652	0.2974904	0.8713258	0.8393182	0.8872971
FGRRES_08653	-0.2937599	5.317108	0.5737447	0.6745587
FGRRES_08657	1.150455	9.974278	0.06778911	0.1270885
FGRRES_08658	0.8502158	4.989438	0.1157102	0.1958519
FGRRES_08659	1.756668	9.434259	0.02717407	0.05993094
FGRRES_08661	0.6453573	3.164318	0.246352	0.3540331
FGRRES_08663_M	0.7886396	8.836326	0.1978831	0.2989503
FGRRES_08664	0.3944241	2.80534	0.5181509	0.6253733
FGRRES_08672	0.9386849	6.509875	0.08179868	0.1477632
FGRRES_08673	-0.1127243	5.047934	0.8511789	0.8958344
FGRRES_08674	0.5801542	5.161187	0.2555827	0.3652191
FGRRES_08682	0.5236531	9.234546	0.3849079	0.5016096
FGRRES_08689	-0.02291543	6.374261	0.9752595	0.9813244
FGRRES_08690	0.2347321	7.69699	0.6981424	0.778658
FGRRES_08691	-0.3901309	7.428299	0.4980645	0.6071453
FGRRES_08693	0.5193759	5.218089	0.3270886	0.4416387
FGRRES_08696	-0.6967846	6.39373	0.1976879	0.2988267
FGRRES_08700	1.192794	9.330963	0.06343344	0.1204836
FGRRES_08702	-0.9969872	4.876984	0.05967643	0.1146316
FGRRES_08703	-0.6698651	5.864733	0.2073455	0.3100469
FGRRES_08705	-0.478367	1.479832	0.5518945	0.6544426
FGRRES_08706	-1.024047	6.972794	0.1241957	0.2067325
FGRRES_08709	0.7349689	4.985152	0.168097	0.2625278
FGRRES_08710	-1.264049	5.817483	0.02339852	0.05289789
FGRRES_08712	-0.9611047	8.368614	0.1013929	0.1761223
FGRRES_08716	1.140861	0.9238901	0.1409419	0.228373
FGRRES_08717	0.6348782	3.46117	0.293596	0.4060656
FGRRES_08726	-0.3687492	6.532074	0.4936694	0.6032872
FGRRES_08728	0.02413588	6.108167	0.9752124	0.9813244
FGRRES_08732	-0.4984762	4.458605	0.391187	0.5078412
FGRRES_08734	-0.4396659	1.791499	0.5323988	0.6376622
FGRRES_08735	-0.3294606	7.057238	0.5990429	0.6956359
FGRRES_08738	1.135871	6.411362	0.04119461	0.08491645
FGRRES_08741	-0.260113	4.535623	0.6971193	0.7779779
FGRRES_08743_M	-1.330488	11.25625	0.05219676	0.1027929
FGRRES_08744_M	0.1315196	6.278086	0.8073696	0.8643108
FGRRES_08746_M	-0.804024	6.770802	0.1729901	0.2684389
FGRRES_08747	0.6743458	5.138539	0.1910139	0.2913017
FGRRES_08748	-0.5165008	5.331846	0.3857754	0.5024385
FGRRES_08750	0.08118266	2.473029	0.9019524	0.9313882
FGRRES_08755	0.07493133	4.053552	0.8790001	0.9143859
FGRRES_08756	-1.045113	1.515216	0.1175561	0.1982652
FGRRES_08758	-0.6584237	6.513793	0.3510452	0.4669559
FGRRES_08760	0.06628881	6.520735	0.9045789	0.9333011
FGRRES_08761_M	1.086361	7.638962	0.06115234	0.1170674
FGRRES_08762	0.0450363	7.884256	0.937852	0.955549
FGRRES_08763	-0.329515	4.72851	0.5350225	0.6399867
FGRRES_08767	-0.4186107	4.952863	0.4714259	0.5832633
FGRRES_08768	-0.7105125	10.76693	0.250587	0.3589785
FGRRES_08769	-1.019142	9.354868	0.1019375	0.1769557
FGRRES_08771_M	-0.05711832	4.993489	0.9252687	0.9475318
FGRRES_08775	-0.5446281	3.718126	0.3568621	0.4726659
FGRRES_08776	-1.082614	5.195617	0.04484844	0.09104754
FGRRES_08777_M	0.7211597	3.810259	0.2126726	0.316313
FGRRES_08778_M	0.414378	3.424149	0.4883061	0.59835
FGRRES_08781	0.3580829	4.95945	0.5525946	0.6550857
FGRRES_08783	0.3997613	2.555709	0.5993967	0.6959722
FGRRES_08784	-0.5373681	5.630781	0.3281088	0.4426858
FGRRES_08791	1.223989	4.644498	0.03927754	0.08166268
FGRRES_08792	-0.152831	5.010176	0.7881219	0.851178
FGRRES_08799	0.8099391	2.159244	0.2312403	0.3378182
FGRRES_08800	-0.9763923	7.064995	0.08712269	0.1553891
FGRRES_08801	0.6309556	4.152802	0.2700323	0.3809516
FGRRES_08804	-0.622299	0.241166	0.6644788	0.7512951
FGRRES_08805	0.4690825	5.683663	0.3613418	0.4770854
FGRRES_08810	0.5372626	5.602504	0.3011908	0.4135658
FGRRES_08812	1.177643	4.617269	0.0843823	0.1513912
FGRRES_08813	-0.04405059	3.438904	0.9387108	0.9563342
FGRRES_08814_M	1.049141	3.477405	0.08015781	0.145477
FGRRES_08816	-1.684705	2.084103	0.02340024	0.05289789
FGRRES_08825	0.6933142	5.224684	0.2110114	0.3144455
FGRRES_08831	-1.172635	3.502769	0.08174104	0.1477082
FGRRES_08834	-1.056635	4.17238	0.07103415	0.1321223
FGRRES_08840	0.3766788	7.453433	0.5164524	0.6241713
FGRRES_08841	0.9194964	5.281003	0.07529989	0.1382558
FGRRES_08844	-0.4183811	9.426124	0.5025738	0.6112095
FGRRES_08845	0.8487212	5.306785	0.1089775	0.1866688
FGRRES_08850	-0.08509746	6.934389	0.8797401	0.9147173
FGRRES_08851	-1.081365	8.039344	0.0706122	0.1314754
FGRRES_08856	0.8854789	3.936896	0.1960105	0.2970677
FGRRES_08857	-0.5758111	6.451814	0.2904753	0.4029821
FGRRES_08858_M	0.1464823	2.688871	0.8326379	0.8826547
FGRRES_08860	0.8919076	5.563116	0.08516257	0.1525449
FGRRES_08863	0.05849564	4.081415	0.9138244	0.9399989
FGRRES_08864	1.014456	6.012236	0.05923552	0.1139189
FGRRES_08865	0.1308103	6.508352	0.8096729	0.8664346
FGRRES_08866_M	0.3900991	3.706776	0.5027579	0.6112963
FGRRES_08871	0.5145759	6.800133	0.3521994	0.468147
FGRRES_08872	-0.05054282	6.221741	0.9240691	0.9468466
FGRRES_08879	-0.6471703	4.443845	0.2466201	0.3542777
FGRRES_08880_M	0.2168937	9.084654	0.7156369	0.792855
FGRRES_08881_M	-0.1268046	5.051988	0.810698	0.8669333
FGRRES_08882	-0.3970908	4.761934	0.4526716	0.5658656
FGRRES_08885	0.2092033	5.617812	0.6821735	0.765787
FGRRES_08886_M	0.8939407	4.712663	0.09797976	0.170988
FGRRES_08887	1.10293	3.346491	0.0790557	0.1438376
FGRRES_08888_M	-0.4285736	8.429846	0.464497	0.5767948
FGRRES_08889_M	0.6356984	3.075683	0.3034503	0.4164049
FGRRES_08892	-0.1984472	2.063484	0.7951121	0.8566814
FGRRES_08893	0.312548	2.600364	0.6896659	0.7714051
FGRRES_08897	0.1008099	5.171279	0.8515895	0.8960059
FGRRES_08898	-0.1675254	2.238976	0.8594985	0.9012693
FGRRES_08900	0.3021958	6.178632	0.5665103	0.6679345
FGRRES_08901	0.6052967	3.781638	0.2923654	0.4050863
FGRRES_08903	-0.4155992	3.849792	0.4559242	0.5687523
FGRRES_08904	-1.115295	6.741403	0.04562827	0.09231983
FGRRES_08905	0.30826	5.793137	0.5612902	0.6629321
FGRRES_08907	1.294041	4.166724	0.07044181	0.131223
FGRRES_08908	1.133197	0.6515566	0.2021057	0.3039287
FGRRES_08909	0.4185709	2.837731	0.5443092	0.648522
FGRRES_08911	-0.1261827	4.650161	0.8038691	0.8618622
FGRRES_08912	0.1161897	1.172933	0.9460507	0.9613753
FGRRES_08913	-0.4935125	6.382492	0.358745	0.474465
FGRRES_08914	0.8258151	4.881778	0.1308895	0.2159865
FGRRES_08917	-1.226094	4.651024	0.02487684	0.05582886
FGRRES_08919_M	0.4700045	7.39218	0.4190218	0.5351428
FGRRES_08921	0.9399785	3.452491	0.1224009	0.2046552
FGRRES_08922	-0.6203362	6.10837	0.2674614	0.3780618
FGRRES_08925	0.6659127	1.743625	0.3287343	0.4433093
FGRRES_08927	1.112544	4.937685	0.04097435	0.0845427
FGRRES_08929	1.241442	6.36256	0.02469513	0.05550139
FGRRES_08932_M	-0.7741915	5.835641	0.1403946	0.2276561
FGRRES_08933	-0.1680399	5.037972	0.7659967	0.8345222
FGRRES_08935	0.5193533	7.825801	0.3727595	0.488535
FGRRES_08937	-0.09581526	3.013521	0.844817	0.891213
FGRRES_08940	-0.9488671	5.551645	0.07600171	0.1392851
FGRRES_08944	0.4361998	5.627422	0.3965616	0.5129433
FGRRES_08945	-0.5806628	5.222867	0.2540628	0.3633821
FGRRES_08947	-0.4048092	3.500839	0.5267967	0.6324474
FGRRES_08955_M	-0.0875445	6.243761	0.869401	0.9080404
FGRRES_08956_M	-0.4247645	6.703708	0.4435319	0.5573937
FGRRES_08960	-0.1282749	5.690451	0.7992169	0.8593977
FGRRES_08962	0.1155681	2.952616	0.8660055	0.9059481
FGRRES_08964	0.9382783	7.291082	0.1020404	0.1769929
FGRRES_08965	-0.1137082	3.259777	0.8346047	0.8842573
FGRRES_08968	-0.0358885	3.104829	0.9400407	0.9572426
FGRRES_08969	-0.5710787	6.785898	0.3099344	0.4234287
FGRRES_08972	-1.160728	4.357231	0.03419852	0.07273301
FGRRES_08976_M	0.5590315	6.427106	0.310736	0.4242265
