Query	Hit	Description	E-value
FGRRES_17176	FGSG_09208		0.0
FGRRES_17181	FGSG_09228		0.0
FGRRES_17190	FGSG_09288		2e-95
FGRRES_17200	FGSG_09404		2e-87
FGRRES_17202	FGSG_09407		1e-120
FGRRES_17203	FGSG_09411		2e-107
FGRRES_17210	FGSG_09433		2e-142
FGRRES_17212_3_M	FGSG_13581		0.0
FGRRES_17215	FGSG_09449		0.0
FGRRES_17218	FGSG_09460		0.0
FGRRES_17220	FGSG_09469		8e-177
FGRRES_17227_M	FGSG_09514		1e-130
FGRRES_17230	FGSG_09536		0.0
FGRRES_17232	FGSG_09540		6e-88
FGRRES_17238	FGSG_07909		8e-129
FGRRES_17241_M	FGSG_13614		8e-159
FGRRES_17245	FGSG_09620		6e-105
FGRRES_17252_M	FGSG_13621	FGRRES_17252_M	0.0
FGRRES_17263	FGSG_14035		0.0
FGRRES_17267	FGSG_09755		0.0
FGRRES_17269	FGSG_09779		0.0
FGRRES_17272	FGSG_09789		0.0
FGRRES_17274	FGSG_13647		0.0
FGRRES_17288	FGSG_13667		2e-96
FGRRES_17296	FGSG_13671		5e-130
FGRRES_17300	FGSG_09992		7e-85
FGRRES_17302	FGSG_10017		0.0
FGRRES_17303	FGSG_10023		5e-70
FGRRES_17304	FGSG_10024		0.0
FGRRES_17311	FGSG_10071		0.0
FGRRES_17314	FGSG_10103		7e-174
FGRRES_17320	FGSG_10153		7e-157
FGRRES_17323	FGSG_13711		0.0
FGRRES_17324_M	FGSG_10169		5e-129
FGRRES_17326	FGSG_13712		7e-114
FGRRES_17344	FGSG_10335		0.0
FGRRES_17349	FGSG_10340		0.0
FGRRES_17355_M	FGSG_13754		2e-127
FGRRES_17360	FGSG_10430		8e-89
FGRRES_17362	FGSG_10438		9e-75
FGRRES_17363	FGSG_10440		4e-89
FGRRES_17373	FGSG_13765		0.0
FGRRES_17374	FGSG_10491		0.0
FGRRES_17375	FGSG_10632		1e-149
FGRRES_17385	FGSG_10541		8e-132
FGRRES_17391	FGSG_10568		0.0
FGRRES_17394_M	FGSG_10575		0.0
FGRRES_17398	FGSG_10591		0.0
FGRRES_17399	FGSG_10596		0.0
FGRRES_17409	FGSG_10628		0.0
FGRRES_17411_M	FGSG_10632		0.0
FGRRES_17413	FGSG_10635		3e-61
FGRRES_17419	FGSG_10649		5e-130
FGRRES_17425	FGSG_10657		1e-145
FGRRES_17433	FGSG_13808		1e-139
FGRRES_17436	FGSG_11116		3e-62
FGRRES_17437	FGSG_10691		3e-88
FGRRES_17438	FGSG_13809		7e-161
FGRRES_17439	FGSG_10700		2e-124
FGRRES_17441	FGSG_13811		9e-53
FGRRES_17447	FGSG_11235		8e-116
FGRRES_17452	FGSG_11214		0.0
FGRRES_17455	FGSG_11201		0.0
FGRRES_17460	FGSG_12582		6e-110
FGRRES_17464	FGSG_11297		1e-71
FGRRES_17468	FGSG_11134		2e-156
FGRRES_17469	FGSG_13851		0.0
FGRRES_17474_M	FGSG_13857		2e-91
FGRRES_17476	FGSG_11107		0.0
FGRRES_17482	FGSG_11041		9e-119
FGRRES_17492	FGSG_10951		0.0
FGRRES_17496_M	FGSG_13886		4e-59
FGRRES_17497	FGSG_13887		0.0
FGRRES_17499	FGSG_13890		6e-63
FGRRES_17512	FGSG_10826		4e-131
FGRRES_17513	FGSG_13913		7e-125
FGRRES_17516	FGSG_10801		1e-169
FGRRES_17519	FGSG_10771		0.0
FGRRES_17524	FGSG_13925		3e-179
FGRRES_17528	FGSG_13929		9e-125
FGRRES_17531	FGSG_02644		5e-63
FGRRES_17539	FGSG_13941		3e-72
FGRRES_17547	FGSG_11437		1e-70
FGRRES_17548_M	FGSG_10632		4e-126
FGRRES_17551	FGSG_10632		8e-78
FGRRES_17554_M	FGSG_13961		6e-159
FGRRES_17555	FGSG_07909		5e-79
FGRRES_17557_M	FGSG_13967		2e-172
FGRRES_17562	FGSG_13973		0.0
FGRRES_17570	FGSG_13989		0.0
FGRRES_17576	FGSG_11286		0.0
FGRRES_17577	FGSG_11283		9e-127
FGRRES_17578	FGSG_11279		0.0
FGRRES_17582	FGSG_13998		0.0
FGRRES_17585	FGSG_11245		4e-97
FGRRES_17586	FGSG_14007		2e-82
FGRRES_17589	FGSG_11621		9e-93
FGRRES_17596	FGSG_13814		0.0
FGRRES_17597_11239_M	FGSG_11239		0.0
FGRRES_17601	FGSG_00473		3e-114
FGRRES_17606	FGSG_11968		2e-136
FGRRES_17616_M	FGSG_10632		2e-65
FGRRES_17617_M	FGSG_04497		0.0
FGRRES_17632_A_M	FGSG_04987		9e-81
FGRRES_17632_B_M	FGSG_04987		2e-114
FGRRES_17634	FGSG_04991		3e-70
FGRRES_17635	FGSG_04992		3e-160
FGRRES_17638	FGSG_04999		6e-59
FGRRES_17639_M	FGSG_12668		0.0
FGRRES_17653	FGSG_05180		3e-117
FGRRES_17658_M	FGSG_05242		2e-170
FGRRES_17662	FGSG_12714		0.0
FGRRES_17695	FGSG_07185		3e-89
FGRRES_17696	FGSG_13086		0.0
FGRRES_17707_M	FGSG_08759		0.0
FGRRES_17724	FGSG_13700		0.0
FGRRES_17729	FGSG_13744		0.0
FGRRES_17733	FGSG_13789		0.0
FGRRES_17737	FGSG_13852		7e-115
FGRRES_17739	FGSG_13933		4e-105
FGRRES_17740	FGSG_11507		0.0
FGRRES_20067	FGSG_02080		0.0
FGRRES_20139	FGSG_13316		7e-173
FGRRES_20172	FGSG_12438		7e-85
FGRRES_20216	FGSG_10690		6e-66
FGRRES_20236	FGSG_12631		1e-146
FGRRES_20264	FGSG_14034		5e-87
FGRRES_20274	FGSG_05730		5e-116
FGRRES_20289	FGSG_12875		1e-162
